name,year,selling_price,km_driven,mileage (kmpl),engine (CC),seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,max_power (bhp)
Mahindra KUV 100 mFALCON G80 K8,2016.0,450000.0,15000.0,18.15,1198.0,6.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,82.0
Tata Zest Quadrajet 1.3 75PS XM,2017.0,490000.0,90000.0,22.95,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Honda City 1.5 S MT,2009.0,345000.0,47000.0,17.0,1497.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,118.0
Maruti Zen LXI,2005.0,85000.0,90000.0,17.3,993.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,60.0
Maruti Wagon R VXI BS IV with ABS,2010.0,215000.0,120600.0,18.9,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Hyundai Verna Transform SX VTVT,2010.0,320000.0,100000.0,16.2,1599.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,103.2
Maruti Swift Dzire VXI,2016.0,459999.0,60000.0,20.85,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,83.14
Hyundai Getz GLS,2005.0,65000.0,86000.0,15.3,1341.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.0
Hyundai Elite i20 Sportz Plus BSIV,2020.0,720000.0,5000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Ciaz 1.3 Alpha,2017.0,800000.0,37000.0,28.09,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Tata Tigor 1.2 Revotron XZ,2019.0,520000.0,14000.0,20.3,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,84.0
Maruti Ertiga VDI,2015.0,580000.0,70000.0,20.77,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Toyota Etios GD,2012.0,235000.0,120000.0,,,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
Honda City i VTEC S,2015.0,600000.0,50000.0,17.4,1497.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,117.3
Honda Brio S MT,2014.0,290000.0,60000.0,19.4,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,86.8
Maruti Wagon R LXI CNG,2016.0,360000.0,50000.0,26.6,998.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,58.16
Hyundai i20 Sportz 1.2,2013.0,375000.0,70000.0,18.5,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.85
Maruti Omni E 8 Str STD,2003.0,40000.0,90000.0,,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,
Maruti Wagon R AMT VXI,2018.0,420000.0,35000.0,20.51,998.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,67.0
Maruti Swift Dzire VXI 1.2,2017.0,550000.0,20000.0,21.21,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Maruti Alto 800 LXI,2018.0,270000.0,20000.0,24.7,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
Maruti Swift VXI Optional,2017.0,500000.0,20000.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Tata Hexa XE,2019.0,1250000.0,15000.0,17.6,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Hyundai i20 Magna,2013.0,320000.0,31377.0,18.5,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,82.85
Maruti Swift Dzire VDI,2018.0,700000.0,50000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.02
Maruti Wagon R VXI BS IV,2015.0,290000.0,60000.0,20.51,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Toyota Corolla Altis 1.8 VL AT,2012.0,550000.0,100000.0,14.53,1794.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,138.1
Honda Brio S MT,2012.0,265000.0,60000.0,19.4,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,86.8
Maruti Baleno Alpha Automatic,2018.0,830000.0,5000.0,21.4,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,83.1
Tata Safari Storme EX,2017.0,800000.0,60000.0,14.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Maruti Alto LXi,2011.0,160000.0,25000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Renault KWID RXT,2018.0,335000.0,30000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Datsun GO T BSIV,2017.0,329000.0,80000.0,20.63,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.0
Maruti Vitara Brezza VDi Option,2017.0,775000.0,75000.0,24.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Hyundai Xcent 1.2 VTVT SX,2020.0,524000.0,32000.0,20.14,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Alto 800 LXI,2015.0,245000.0,40000.0,22.74,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
"Hyundai i20 1.2 Sportz,2012,275000,93000,Petrol,Individual,Manual,Second Owner,17.0 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tata Zest Revotron 1.2 XT,2018.0,520000.0,60000.0,17.57,1193.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88.7
Maruti Swift 1.3 VXi,2008.0,130000.0,120000.0,,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,
Nissan Sunny XL,2014.0,550000.0,37000.0,16.95,1498.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,97.7
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018.0,910000.0,15000.0,17.0,1497.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,121.36
Nissan Micra Active XV S,2015.0,300000.0,80000.0,19.49,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Mahindra Ssangyong Rexton RX5,2013.0,900000.0,70000.0,12.83,2696.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,162.0
Mahindra Quanto C8,2013.0,300000.0,120000.0,17.21,1493.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.0
Maruti Ritz LDi,2010.0,250000.0,110000.0,21.1,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.9
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017.0,1100000.0,37000.0,19.67,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.2
Renault KWID RXT,2016.0,270000.0,44000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Maruti Ertiga VDI,2015.0,640000.0,80000.0,20.77,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Mahindra XUV500 W4,2015.0,650000.0,125000.0,15.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Maruti Eeco 5 Seater AC BSIV,2017.0,409999.0,13500.0,15.37,1196.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,73.0
Hyundai Santro Xing GLS,2011.0,165000.0,75000.0,17.92,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.1
Mahindra XUV500 W8 2WD,2012.0,535000.0,120000.0,15.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013.0,700000.0,70000.0,12.99,2494.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.57
Maruti Swift Dzire VDI,2013.0,550000.0,70000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Honda Amaze S CVT Petrol BSIV,2019.0,680000.0,15000.0,19.0,1199.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,88.76
Hyundai i10 Sportz 1.2,2009.0,200000.0,53000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,78.9
Maruti Swift Dzire VDI,2014.0,500000.0,120000.0,23.4,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Maruti Ertiga SHVS ZDI Plus,2016.0,1000000.0,70000.0,24.52,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
"Hyundai i20 1.2 Magna,2012,320000,100000,Petrol,Individual,Manual,Second Owner,18.5 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tata Indica DLS,2005.0,75000.0,110000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Maruti Swift LXI Optional-O,2015.0,350000.0,100000.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.11
Tata Indica Vista TDI LS,2013.0,170000.0,162500.0,19.4,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,800000.0,39000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Tata Hexa XTA,2017.0,1380000.0,50000.0,17.6,2179.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,153.86
Mahindra Marazzo M6 8Str,2019.0,1300000.0,40000.0,17.3,1497.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,121.0
Hyundai Verna 1.6 CRDI,2013.0,530000.0,92500.0,22.32,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.3
Maruti Swift Dzire VDI,2012.0,360000.0,158000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Swift Dzire LDi,2012.0,310000.0,120000.0,19.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Honda City i DTEC V,2015.0,725000.0,50000.0,26.0,1498.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,98.6
Maruti Swift Dzire ZDi,2012.0,340000.0,110000.0,19.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Hyundai Xcent 1.2 CRDi E,2017.0,550000.0,2000.0,25.4,1186.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.97
Toyota Fortuner 3.0 Diesel,2011.0,1150000.0,181000.0,11.5,2982.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,171.0
Tata Tiago 1.05 Revotorq XZ,2016.0,380000.0,70000.0,27.28,1047.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Nissan Sunny XL AT Special Edition,2013.0,350000.0,90000.0,17.97,1498.0,5.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,99.6
Hyundai Elite i20 Magna Plus BSIV,2019.0,610000.0,2000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Swift Dzire VXI,2015.0,525000.0,20000.0,20.85,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.14
Mahindra Thar CRDe,2017.0,780000.0,35000.0,16.55,2498.0,6.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,105.0
Maruti Swift Dzire ZDi,2012.0,320000.0,193000.0,19.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Maruti Swift 1.2 DLX (Only Delhi),2014.0,375000.0,80000.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Datsun GO D Petrol,2019.0,300000.0,40000.0,19.02,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Hyundai i20 Asta 1.4 CRDi,2015.0,500000.0,70000.0,22.54,1396.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,88.73
Mahindra Scorpio LX,2011.0,404000.0,122358.0,12.05,2179.0,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Tata Sumo Gold EX BSIII,2015.0,500000.0,75000.0,14.07,2956.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.01
Tata Tiago Wizz 1.05 Revotorq,2017.0,350000.0,120000.0,27.28,1047.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Tata Zest Revotron 1.2 XT,2015.0,380000.0,40000.0,17.57,1193.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88.7
Honda Brio Exclusive Edition,2014.0,335000.0,33033.0,19.4,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,86.8
Hyundai Grand i10 AT Asta,2015.0,465000.0,63063.0,18.9,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,82.0
Tata Manza Club Class Quadrajet90 LX,2012.0,290000.0,60000.0,21.02,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Maruti Alto LX,2005.0,110000.0,45000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Tata New Safari DICOR 2.2 EX 4x2,2011.0,450000.0,80000.0,11.57,2179.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,138.1
Mahindra Bolero SLE,2009.0,400000.0,170000.0,13.6,2523.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,63.0
Mahindra Bolero DI DX 7 Seater,2007.0,210000.0,207890.0,13.6,2523.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,63.0
Mercedes-Benz GL-Class 220d 4MATIC Sport,2018.0,4600000.0,7976.0,17.9,2143.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,170.0
Maruti Omni E MPI STD BS IV,2016.0,220000.0,35000.0,16.8,796.0,8.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,34.2
Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Hyundai i10 Sportz AT,2013.0,290000.0,50000.0,16.95,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,78.9
Maruti Swift VXI Deca,2016.0,520000.0,20000.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Hyundai i10 Sportz AT,2011.0,265000.0,20000.0,16.95,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,78.9
Maruti Swift VXI,2012.0,330000.0,50000.0,18.6,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Maruti Swift VXI,2012.0,330000.0,50000.0,18.6,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Mahindra Bolero 2011-2019 ZLX,2014.0,509999.0,120000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Hyundai Verna 1.6 SX VTVT (O),2014.0,500000.0,70000.0,17.1,1591.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,121.3
Hyundai i20 Active 1.2,2015.0,525000.0,50000.0,17.19,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Baleno Zeta,2019.0,675000.0,16500.0,21.01,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
"Hyundai i20 1.2 Asta,2010,300000,70000,Petrol,Individual,Manual,First Owner,17.0 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maruti Alto LXI,2005.0,90000.0,99361.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Maruti Swift Dzire VDI,2017.0,650000.0,25000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Swift Dzire VXI,2014.0,409000.0,70000.0,19.1,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Hyundai Grand i10 CRDi Sportz,2015.0,395000.0,80000.0,24.0,1120.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,70.0
Maruti Swift 1.3 VXi,2010.0,215000.0,70000.0,,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,
Maruti Swift Dzire VXI,2014.0,400000.0,70000.0,19.1,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Chevrolet Beat LS,2012.0,120000.0,60000.0,18.6,1199.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,79.4
Tata Tigor 1.2 Revotron XZA,2018.0,645000.0,10000.0,20.3,1199.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,84.0
Honda City i-DTEC VX,2017.0,1300000.0,30000.0,25.6,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,97.9
Honda City i-DTEC VX,2017.0,1250000.0,33000.0,25.6,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,97.9
Maruti Ertiga VXI,2013.0,535000.0,90000.0,16.02,1373.0,7.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,93.7
Nissan Terrano XV Premium 110 PS,2014.0,555000.0,80100.0,19.01,1461.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,108.5
Honda City i VTEC VX,2014.0,725000.0,120000.0,17.4,1497.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,117.3
Mahindra Willys CJ 3B 4X4,1983.0,300000.0,10000.0,,,,0,1,0,0,0,1,0,0,0,0,1,0,1,0,
Renault KWID RXL,2016.0,229999.0,40000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013.0,800000.0,160000.0,12.99,2494.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.6
Maruti Wagon R VXI BS IV,2017.0,409999.0,47000.0,20.51,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Tata Tiago 1.2 Revotron XZ,2017.0,400000.0,26000.0,23.84,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,84.0
Hyundai Grand i10 1.2 CRDi Sportz,2018.0,520000.0,29000.0,24.0,1186.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.97
Maruti Baleno Zeta Automatic,2016.0,650000.0,50000.0,21.4,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,83.1
Maruti Swift Dzire VXi AT,2012.0,420000.0,120000.0,17.4,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,85.8
Maruti Swift LXI Option,2014.0,400000.0,50000.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
"Hyundai i20 1.2 Asta,2010,254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,17.0 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maruti Zen LXI,2003.0,65000.0,60000.0,17.3,993.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,60.0
Maruti Celerio LXI,2017.0,351000.0,36000.0,23.1,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Maruti Ritz LDi,2011.0,185000.0,185000.0,21.1,1248.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,73.9
Nissan Micra Diesel XV,2011.0,250000.0,50000.0,23.08,1461.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.1
Maruti Zen LXI,2002.0,60000.0,100000.0,17.3,993.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,60.0
Hyundai Verna 1.6 SX VTVT (O),2013.0,500000.0,50000.0,17.1,1591.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,121.3
Maruti Zen Estilo LXI BSIII,2007.0,85000.0,80000.0,18.2,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Hyundai Santro Xing XL,2005.0,85000.0,60000.0,,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,
Maruti Alto LX,2005.0,85000.0,80000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,46.3
Maruti Swift Dzire ZDi,2011.0,265000.0,90000.0,19.3,1248.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73.9
Maruti A-Star Vxi,2010.0,130000.0,162000.0,19.0,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,66.1
Maruti Swift Ldi BSIII,2008.0,170000.0,120000.0,17.8,1248.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,75.0
Nissan Micra Diesel XV,2011.0,275000.0,45000.0,23.08,1461.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.1
Maruti Wagon R LXI,2005.0,89000.0,90000.0,18.9,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Ford Figo Diesel Titanium,2010.0,170000.0,90000.0,20.0,1399.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,68.0
Mahindra XUV300 W8 Option BSIV,2019.0,1090000.0,16500.0,17.0,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,110.0
Hyundai Creta 1.6 CRDi AT SX Plus,2017.0,1100000.0,67000.0,17.01,1582.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,126.2
Maruti Swift VXI BSIV,2018.0,610000.0,52000.0,22.0,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,81.8
Datsun GO T Option BSIV,2016.0,335000.0,40000.0,20.63,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,67.0
Hyundai Grand i10 Asta,2015.0,434999.0,40000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,82.0
Toyota Fortuner 2.8 2WD MT BSIV,2018.0,3000000.0,35000.0,14.24,2755.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,174.5
Renault KWID RXL,2018.0,390000.0,13000.0,20.71,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,53.26
Honda Brio 1.2 VX MT,2012.0,325000.0,40000.0,18.5,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,86.8
Volkswagen Ameo 1.2 MPI Comfortline Plus,2019.0,640000.0,10000.0,17.0,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,73.75
Nissan Sunny XV Special Edition,2012.0,450000.0,9000.0,16.95,1498.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,97.7
Toyota Etios Liva GD SP,2013.0,400000.0,70000.0,23.59,1364.0,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,67.06
Hyundai i10 Sportz,2009.0,215000.0,60000.0,20.36,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,78.9
Renault Duster 85PS Diesel RxL,2014.0,570000.0,40000.0,20.45,1461.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,83.8
Mahindra XUV500 W8 2WD,2012.0,680000.0,93000.0,15.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,140.0
Tata Indigo CS eGLX BS IV,2011.0,150000.0,50000.0,15.64,1193.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,64.08
Hyundai Elantra SX AT,2013.0,690000.0,68000.0,14.5,1797.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,147.5
Mercedes-Benz New C-Class 220 CDI AT,2013.0,1550000.0,25000.0,14.84,2143.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,170.0
Tata Nano STD,2012.0,64000.0,18000.0,25.4,624.0,4.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,37.5
Nissan Micra Diesel XL,2013.0,250000.0,120000.0,23.08,1461.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.1
Maruti Wagon R LXI,2005.0,65000.0,35000.0,18.9,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.1
Maruti Swift Dzire VDI,2016.0,550000.0,60000.0,26.59,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Hyundai i10 Magna,2010.0,140000.0,70000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,78.9
Renault KWID RXT,2016.0,300000.0,30000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Volkswagen GTI 1.8 TSI,2016.0,800000.0,70000.0,16.34,1798.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,189.3
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,13.6,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Lexus ES 300h,2019.0,5150000.0,20000.0,22.37,2487.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,214.56
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,19.33,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Tata Safari Storme EX,2015.0,503000.0,110000.0,14.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,18.0,1969.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,190.0
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,19.16,2494.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,157.7
Maruti Wagon R LXI,2013.0,225000.0,58343.0,21.79,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,67.05
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Honda Jazz VX,2016.0,550000.0,56494.0,18.2,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.7
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,12.99,2494.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,100.6
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,22.0,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,81.8
Toyota Etios VX,2017.0,625000.0,25538.0,16.78,1496.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.73
